web-scraper-order,web-scraper-start-url,First,Last,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,Belt
"1627320155-11532","http://ufcstats.com/statistics/fighters?char=c&page=all","Mitch","Clarke","Danger Zone","5' 10""","155 lbs.","73.0""","Orthodox","11","5","0",""
"1627320155-11554","http://ufcstats.com/statistics/fighters?char=c&page=all","Jake","Collier","The Prototype","6' 3""","230 lbs.","78.0""","Orthodox","12","6","0",""
"1627320155-11561","http://ufcstats.com/statistics/fighters?char=c&page=all","Marcos","Conrado Jr.","","6' 2""","220 lbs.","--","Orthodox","5","1","0",""
"1627320155-11509","http://ufcstats.com/statistics/fighters?char=c&page=all","Ryo","Chonan","Piranah","5' 9""","170 lbs.","70.0""","Orthodox","22","13","0",""
"1627320155-11544","http://ufcstats.com/statistics/fighters?char=c&page=all","Chris","Coggins","","--","--","--","","7","10","0",""
"1627320155-11573","http://ufcstats.com/statistics/fighters?char=c&page=all","Kit","Cope","Havoc","6' 0""","170 lbs.","--","Orthodox","6","7","0",""
"1627320155-11576","http://ufcstats.com/statistics/fighters?char=c&page=all","Michael","Cora","Kookie Monster","6' 1""","170 lbs.","77.0""","Southpaw","4","1","0",""
"1627320155-11588","http://ufcstats.com/statistics/fighters?char=c&page=all","Miguel","Cosio","","6' 4""","205 lbs.","--","","1","13","0",""
"1627320155-11593","http://ufcstats.com/statistics/fighters?char=c&page=all","Oscar","Cota","Elevation","6' 0""","230 lbs.","72.0""","Orthodox","11","3","0",""
"1627320155-11400","http://ufcstats.com/statistics/fighters?char=c&page=all","Darrion","Caldwell","The Wolf","5' 10""","135 lbs.","--","","10","1","0",""
"1627320155-11442","http://ufcstats.com/statistics/fighters?char=c&page=all","Spike","Carlyle","Alpha Ginger","5' 8""","145 lbs.","71.0""","Switch","9","3","0",""
"1627320155-11491","http://ufcstats.com/statistics/fighters?char=c&page=all","Ernest","Chavez","EJ","5' 8""","145 lbs.","70.0""","Orthodox","10","2","0",""
"1627320155-11549","http://ufcstats.com/statistics/fighters?char=c&page=all","Ivan","Cole","JP","5' 9""","135 lbs.","--","","2","3","0",""
"1627320155-11635","http://ufcstats.com/statistics/fighters?char=c&page=all","Jeff","Curran","Big Frog","5' 6""","135 lbs.","69.0""","Orthodox","36","18","1",""
"1627320155-11423","http://ufcstats.com/statistics/fighters?char=c&page=all","Jared","Cannonier","The Killa Gorilla","5' 11""","185 lbs.","77.0""","Switch","13","5","0",""
"1627320155-11436","http://ufcstats.com/statistics/fighters?char=c&page=all","Edgar","Cardenas","Kitty Katt","--","145 lbs.","--","","4","1","0",""
"1627320155-11609","http://ufcstats.com/statistics/fighters?char=c&page=all","Alberto","Crane","","5' 5""","155 lbs.","--","Orthodox","15","5","0",""
"1627320155-11452","http://ufcstats.com/statistics/fighters?char=c&page=all","Roger","Carroll","The Leprechaun","5' 10""","170 lbs.","--","","16","14","0",""
"1627320155-11453","http://ufcstats.com/statistics/fighters?char=c&page=all","Jonny","Carson","","5' 10""","155 lbs.","--","","11","7","0",""
"1627320155-11410","http://ufcstats.com/statistics/fighters?char=c&page=all","Thomas","Campbell","","--","--","--","","3","3","0",""
"1627320155-11534","http://ufcstats.com/statistics/fighters?char=c&page=all","Chris","Clements","The Menace","5' 10""","170 lbs.","70.0""","Orthodox","12","6","0",""
"1627320155-11495","http://ufcstats.com/statistics/fighters?char=c&page=all","Albert","Cheng","","5' 11""","170 lbs.","--","Orthodox","7","4","0",""
"1627320155-11492","http://ufcstats.com/statistics/fighters?char=c&page=all","Emilio","Chavez","","5' 9""","145 lbs.","--","","12","9","0",""
"1627320155-11503","http://ufcstats.com/statistics/fighters?char=c&page=all","Sako","Chivitchian","","5' 11""","155 lbs.","--","","8","1","0",""
"1627320155-11603","http://ufcstats.com/statistics/fighters?char=c&page=all","Colby","Covington","Chaos","5' 11""","170 lbs.","72.0""","Orthodox","16","2","0",""
