web-scraper-order,web-scraper-start-url,First,Last,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,Belt
"1627322453-13164","http://ufcstats.com/statistics/fighters?char=m&page=all","Hidetaka","Monma","","6' 0""","168 lbs.","--","Orthodox","18","11","4",""
"1627322453-13191","http://ufcstats.com/statistics/fighters?char=m&page=all","Christian","Morecraft","","6' 6""","260 lbs.","81.0""","Orthodox","8","3","0",""
"1627322453-13013","http://ufcstats.com/statistics/fighters?char=m&page=all","Brooke","Mayo","The Bully","5' 7""","125 lbs.","--","","0","1","0",""
"1627322453-13204","http://ufcstats.com/statistics/fighters?char=m&page=all","Sergey","Morozov","","5' 6""","135 lbs.","67.0""","Orthodox","17","4","0",""
"1627322453-13127","http://ufcstats.com/statistics/fighters?char=m&page=all","Stipe","Miocic","","6' 4""","240 lbs.","80.0""","Orthodox","20","4","0",""
"1627322453-13029","http://ufcstats.com/statistics/fighters?char=m&page=all","Scott","McDonald","","--","--","--","","1","0","0",""
"1627322453-13252","http://ufcstats.com/statistics/fighters?char=m&page=all","Fiona","Muxlow","","5' 4""","145 lbs.","--","","6","3","0",""
"1627322453-12928","http://ufcstats.com/statistics/fighters?char=m&page=all","Aliev","Makhmud","","5' 6""","195 lbs.","--","Southpaw","0","1","0",""
"1627322453-12924","http://ufcstats.com/statistics/fighters?char=m&page=all","Jennifer","Maia","","5' 4""","125 lbs.","64.0""","Orthodox","19","7","1",""
"1627322453-12977","http://ufcstats.com/statistics/fighters?char=m&page=all","Alonzo","Martinez","Zo Diddy","5' 10""","155 lbs.","--","","42","20","1",""
"1627322453-13244","http://ufcstats.com/statistics/fighters?char=m&page=all","Lee","Murray","Lightning","6' 3""","185 lbs.","--","Orthodox","8","2","1",""
"1627322453-12885","http://ufcstats.com/statistics/fighters?char=m&page=all","Dong Hyun","Ma","Maestro","5' 11""","155 lbs.","70.0""","Orthodox","16","11","3",""
"1627322453-13189","http://ufcstats.com/statistics/fighters?char=m&page=all","Michael","Morales","Jon Jones","6' 3""","170 lbs.","--","","11","0","0",""
"1627322453-13198","http://ufcstats.com/statistics/fighters?char=m&page=all","Mike","Moreno","El Palo Duro","6' 0""","185 lbs.","--","","6","5","0",""
"1627322453-13134","http://ufcstats.com/statistics/fighters?char=m&page=all","Toby","Misech","2 Quick","5' 8""","145 lbs.","--","Southpaw","9","5","0",""
"1627322453-12895","http://ufcstats.com/statistics/fighters?char=m&page=all","Lyoto","Machida","The Dragon","6' 1""","185 lbs.","74.0""","Southpaw","24","8","0",""
"1627322453-13137","http://ufcstats.com/statistics/fighters?char=m&page=all","David","Mitchell","Daudi","6' 0""","170 lbs.","75.0""","Orthodox","22","7","0",""
"1627322453-13223","http://ufcstats.com/statistics/fighters?char=m&page=all","Quinn","Mulhern","","6' 3""","155 lbs.","--","Orthodox","18","4","0",""
"1627322453-13017","http://ufcstats.com/statistics/fighters?char=m&page=all","Bobby","McAndrews","","--","--","--","Orthodox","1","3","0",""
"1627322453-13110","http://ufcstats.com/statistics/fighters?char=m&page=all","Jason","Miller","Mayhem","6' 1""","185 lbs.","--","Orthodox","23","10","0",""
"1627322453-12959","http://ufcstats.com/statistics/fighters?char=m&page=all","Carmelo","Marrero","The Fury","6' 0""","205 lbs.","73.0""","Orthodox","16","6","0",""
"1627322453-12943","http://ufcstats.com/statistics/fighters?char=m&page=all","Melchor","Manibusan","Barracuda","5' 5""","154 lbs.","--","Southpaw","2","4","0",""
"1627322453-12941","http://ufcstats.com/statistics/fighters?char=m&page=all","Gary","Mangat","","5' 7""","135 lbs.","--","","15","3","0",""
"1627322453-13212","http://ufcstats.com/statistics/fighters?char=m&page=all","Flavio Luiz","Moura","","5' 11""","183 lbs.","--","Open Stance","19","7","0",""
"1627322453-13004","http://ufcstats.com/statistics/fighters?char=m&page=all","Francesco","Maturi","","--","--","--","","0","1","0",""
"1627322453-13084","http://ufcstats.com/statistics/fighters?char=m&page=all","Alonzo","Menifield","Atomic","6' 0""","205 lbs.","76.0""","Orthodox","10","2","0",""
"1627322453-13008","http://ufcstats.com/statistics/fighters?char=m&page=all","Elaina","Maxwell","Beef","5' 8""","145 lbs.","--","Orthodox","7","4","0",""
"1627322453-13025","http://ufcstats.com/statistics/fighters?char=m&page=all","Rob","McCullough","Razor","5' 9""","155 lbs.","69.0""","Orthodox","19","8","0",""
"1627322453-13121","http://ufcstats.com/statistics/fighters?char=m&page=all","Alberto","Mina","Soldier of God","6' 0""","170 lbs.","77.0""","Orthodox","13","1","0",""
"1627322453-13199","http://ufcstats.com/statistics/fighters?char=m&page=all","Dan","Moret","The Hitman","6' 0""","155 lbs.","73.0""","Southpaw","13","6","0",""
"1627322453-13170","http://ufcstats.com/statistics/fighters?char=m&page=all","Nicco","Montano","","5' 5""","135 lbs.","65.0""","Southpaw","5","3","0",""
"1627322453-12921","http://ufcstats.com/statistics/fighters?char=m&page=all","Bill","Mahood","The Butcher","6' 3""","200 lbs.","--","Orthodox","20","7","1",""
"1627322453-13224","http://ufcstats.com/statistics/fighters?char=m&page=all","James","Mulheron","","5' 10""","243 lbs.","73.0""","Orthodox","11","2","0",""
"1627322453-13216","http://ufcstats.com/statistics/fighters?char=m&page=all","Jamie","Moyle","","5' 1""","115 lbs.","65.0""","Orthodox","4","3","0",""
"1627322453-13235","http://ufcstats.com/statistics/fighters?char=m&page=all","Ryuichi","Murata","","5' 8""","183 lbs.","--","Orthodox","8","3","1",""
"1627322453-12894","http://ufcstats.com/statistics/fighters?char=m&page=all","Valesca","Machado","Tina Black","5' 4""","115 lbs.","--","","8","2","0",""
"1627322453-13010","http://ufcstats.com/statistics/fighters?char=m&page=all","Jack","May","The Outlaw","6' 8""","255 lbs.","--","Switch","9","3","0",""
"1627322453-13188","http://ufcstats.com/statistics/fighters?char=m&page=all","Omar","Morales","Venezuelan Fighter","5' 11""","145 lbs.","73.0""","Orthodox","11","1","0",""
"1627322453-12929","http://ufcstats.com/statistics/fighters?char=m&page=all","Zach","Makovsky","Fun Size","5' 4""","125 lbs.","64.0""","Southpaw","20","8","0",""
"1627322453-13173","http://ufcstats.com/statistics/fighters?char=m&page=all","James","Moontasri","Moon Walker","5' 10""","170 lbs.","71.0""","Switch","9","5","0",""
"1627322453-13006","http://ufcstats.com/statistics/fighters?char=m&page=all","Miranda","Maverick","Fear The","5' 3""","125 lbs.","65.0""","Southpaw","11","3","0",""
"1627322453-12896","http://ufcstats.com/statistics/fighters?char=m&page=all","War","Machine","","5' 11""","170 lbs.","--","Orthodox","14","5","0",""
"1627322453-13129","http://ufcstats.com/statistics/fighters?char=m&page=all","Juan","Miranda","","--","155 lbs.","--","","7","5","0",""
"1627322453-12907","http://ufcstats.com/statistics/fighters?char=m&page=all","Vinicius","Magalhaes","Draculinho","--","145 lbs.","--","","2","1","0",""
"1627322453-12916","http://ufcstats.com/statistics/fighters?char=m&page=all","Ruslan","Magomedov","Leopard","6' 3""","242 lbs.","78.0""","Orthodox","14","1","0",""
"1627322453-12891","http://ufcstats.com/statistics/fighters?char=m&page=all","Veronica","Macedo","","5' 4""","125 lbs.","64.0""","Southpaw","6","4","1",""
"1627322453-13215","http://ufcstats.com/statistics/fighters?char=m&page=all","Kin","Moy","Kong","5' 5""","135 lbs.","--","","8","3","0",""
"1627322453-12971","http://ufcstats.com/statistics/fighters?char=m&page=all","Joe","Martin","","5' 9""","170 lbs.","--","","6","8","0",""
"1627322453-13098","http://ufcstats.com/statistics/fighters?char=m&page=all","David","Michaud","BullDawg","5' 9""","155 lbs.","--","Orthodox","11","3","0",""
"1627322453-12935","http://ufcstats.com/statistics/fighters?char=m&page=all","Carl","Malenko","","5' 11""","200 lbs.","--","Orthodox","6","4","0",""
"1627322453-13079","http://ufcstats.com/statistics/fighters?char=m&page=all","Chad","Mendes","Money","5' 6""","145 lbs.","66.0""","Orthodox","18","5","0",""
"1627322453-13086","http://ufcstats.com/statistics/fighters?char=m&page=all","Dave","Menne","The Warrior","5' 10""","170 lbs.","--","Orthodox","45","17","2",""
"1627322453-13165","http://ufcstats.com/statistics/fighters?char=m&page=all","Jeff","Monson","The Snowman","5' 9""","247 lbs.","74.0""","Orthodox","60","26","1",""
"1627322453-13144","http://ufcstats.com/statistics/fighters?char=m&page=all","Matt","Mitrione","","6' 3""","265 lbs.","82.0""","Switch","12","5","0",""
"1627322453-13181","http://ufcstats.com/statistics/fighters?char=m&page=all","Sheymon","Moraes","","5' 8""","145 lbs.","72.0""","Orthodox","11","4","0",""
"1627322453-13102","http://ufcstats.com/statistics/fighters?char=m&page=all","Keith","Mielke","","5' 8""","185 lbs.","--","","0","5","0",""
"1627322453-13153","http://ufcstats.com/statistics/fighters?char=m&page=all","Roxanne","Modafferi","The Happy Warrior","5' 7""","125 lbs.","69.0""","Orthodox","25","19","0",""
"1627322453-13131","http://ufcstats.com/statistics/fighters?char=m&page=all","Vitor","Miranda","Lex Luthor","6' 1""","185 lbs.","77.0""","Orthodox","12","5","0",""
"1627322453-13249","http://ufcstats.com/statistics/fighters?char=m&page=all","Magomed","Mustafaev","The Sniper","5' 8""","155 lbs.","71.0""","Orthodox","14","4","0",""
"1627322453-12908","http://ufcstats.com/statistics/fighters?char=m&page=all","Caio","Magalhaes","Hellboy","6' 1""","185 lbs.","73.0""","Orthodox","10","3","0",""
"1627322453-12963","http://ufcstats.com/statistics/fighters?char=m&page=all","Eliot","Marshall","Fire","6' 2""","205 lbs.","77.0""","Orthodox","10","4","0",""
"1627322453-13174","http://ufcstats.com/statistics/fighters?char=m&page=all","Homer","Moore","The Rock","5' 10""","205 lbs.","--","Orthodox","26","9","2",""
"1627322453-13126","http://ufcstats.com/statistics/fighters?char=m&page=all","Carlton","Minus","Clutch","5' 10""","170 lbs.","75.0""","Orthodox","10","3","0",""
"1627322453-13120","http://ufcstats.com/statistics/fighters?char=m&page=all","Adam","Milstead","The Prototype","6' 3""","205 lbs.","76.0""","Orthodox","8","4","0",""
"1627322453-13048","http://ufcstats.com/statistics/fighters?char=m&page=all","Cody","McKenzie","","6' 0""","155 lbs.","72.0""","Switch","16","10","0",""
"1627322453-13225","http://ufcstats.com/statistics/fighters?char=m&page=all","Jamie","Mullarkey","","6' 0""","155 lbs.","74.0""","Orthodox","13","4","0",""
"1627322453-13206","http://ufcstats.com/statistics/fighters?char=m&page=all","Scott","Morris","","5' 10""","210 lbs.","--","Orthodox","2","1","0",""
"1627322453-13195","http://ufcstats.com/statistics/fighters?char=m&page=all","Vinicius","Moreira","Mamute","6' 4""","205 lbs.","76.0""","Orthodox","9","5","0",""
"1627322453-13002","http://ufcstats.com/statistics/fighters?char=m&page=all","Claudio","Mattos","Popeye","--","185 lbs.","--","Orthodox","5","4","0",""
"1627322453-12915","http://ufcstats.com/statistics/fighters?char=m&page=all","Rashid","Magomedov","Highlander","5' 9""","155 lbs.","70.0""","Orthodox","20","2","0",""
"1627322453-13197","http://ufcstats.com/statistics/fighters?char=m&page=all","Brandon","Moreno","The Assassin Baby","5' 7""","125 lbs.","70.0""","Orthodox","19","5","2",""
"1627322453-12990","http://ufcstats.com/statistics/fighters?char=m&page=all","Shoji","Maruyama","","5' 7""","139 lbs.","--","Orthodox","12","9","1",""
"1627322453-13073","http://ufcstats.com/statistics/fighters?char=m&page=all","Brandon","Melendez","The Murderer","5' 11""","155 lbs.","--","Southpaw","25","25","0",""
"1627322453-13133","http://ufcstats.com/statistics/fighters?char=m&page=all","Kazuo","Misaki","Hitman","5' 8""","183 lbs.","--","Orthodox","25","11","2",""
"1627322453-13091","http://ufcstats.com/statistics/fighters?char=m&page=all","Bruno","Mesquita","Korea","5' 6""","125 lbs.","--","","12","3","1",""
"1627322453-13089","http://ufcstats.com/statistics/fighters?char=m&page=all","Adam","Meredith","","6' 2""","170 lbs.","--","","5","3","0",""
"1627322453-12986","http://ufcstats.com/statistics/fighters?char=m&page=all","Adriano","Martins","","5' 10""","155 lbs.","72.0""","Southpaw","28","9","0",""
"1627322453-13040","http://ufcstats.com/statistics/fighters?char=m&page=all","Jack","McGlaughlin","","--","--","--","Orthodox","1","4","0",""
"1627322453-13031","http://ufcstats.com/statistics/fighters?char=m&page=all","Josh","McDonald","","--","185 lbs.","--","","9","5","0",""
"1627322453-13146","http://ufcstats.com/statistics/fighters?char=m&page=all","Hiromitsu","Miura","","5' 9""","170 lbs.","71.0""","Orthodox","12","7","0",""
"1627322453-13172","http://ufcstats.com/statistics/fighters?char=m&page=all","Steve","Montgomery","The Creepy Weasel","6' 4""","185 lbs.","--","Southpaw","9","5","0",""
"1627322453-13185","http://ufcstats.com/statistics/fighters?char=m&page=all","Albert","Morales","The Warrior","5' 9""","135 lbs.","72.0""","Orthodox","7","4","1",""
"1627322453-12993","http://ufcstats.com/statistics/fighters?char=m&page=all","Tiffany","Masters","Rainbow Renegade","5' 3""","115 lbs.","65.0""","Orthodox","2","1","0",""
"1627322453-13071","http://ufcstats.com/statistics/fighters?char=m&page=all","Bryce","Mejia","","6' 1""","170 lbs.","--","","3","1","0",""
"1627322453-12905","http://ufcstats.com/statistics/fighters?char=m&page=all","Leonardo","Mafra","Macarrao","5' 10""","155 lbs.","70.0""","Orthodox","13","4","0",""
"1627322453-12898","http://ufcstats.com/statistics/fighters?char=m&page=all","Pauline","Macias","PITA","5' 4""","115 lbs.","64.0""","Southpaw","4","1","0",""
"1627322453-13128","http://ufcstats.com/statistics/fighters?char=m&page=all","Frank","Mir","","6' 3""","264 lbs.","79.0""","Southpaw","18","11","0",""
"1627322453-12886","http://ufcstats.com/statistics/fighters?char=m&page=all","William","Macario","Patolino","5' 11""","170 lbs.","75.0""","Orthodox","9","3","0",""
"1627322453-13248","http://ufcstats.com/statistics/fighters?char=m&page=all","Andre","Mussi","","6' 3""","242 lbs.","--","Orthodox","11","5","0",""
"1627322453-13202","http://ufcstats.com/statistics/fighters?char=m&page=all","Alex","Morono","The Great White","5' 11""","170 lbs.","72.0""","Orthodox","19","7","0",""
"1627322453-12934","http://ufcstats.com/statistics/fighters?char=m&page=all","Nazareno","Malegarie","El Tigre","5' 8""","155 lbs.","--","","28","4","0",""
"1627322453-12955","http://ufcstats.com/statistics/fighters?char=m&page=all","Christina","Marks","","5' 7""","125 lbs.","69.0""","Orthodox","8","9","0",""
"1627322453-13050","http://ufcstats.com/statistics/fighters?char=m&page=all","Brian","McLaughlin","","5' 9""","155 lbs.","--","","6","2","0",""
"1627322453-13109","http://ufcstats.com/statistics/fighters?char=m&page=all","Phillip","Miller","","5' 11""","185 lbs.","--","Orthodox","16","0","0",""
"1627322453-13032","http://ufcstats.com/statistics/fighters?char=m&page=all","Miles","McDonald","","5' 7""","115 lbs.","--","","2","1","0",""
"1627322453-12927","http://ufcstats.com/statistics/fighters?char=m&page=all","Islam","Makhachev","","5' 10""","155 lbs.","70.0""","Southpaw","20","1","0",""
"1627322453-13241","http://ufcstats.com/statistics/fighters?char=m&page=all","Lauren","Murphy","Lucky","5' 5""","125 lbs.","67.0""","Orthodox","15","4","0",""
"1627322453-12937","http://ufcstats.com/statistics/fighters?char=m&page=all","Mike","Malott","The Main Attraction","6' 0""","145 lbs.","--","","5","1","1",""
"1627322453-13149","http://ufcstats.com/statistics/fighters?char=m&page=all","Kazuyuki","Miyata","","5' 8""","139 lbs.","--","Orthodox","15","9","0",""
"1627322453-12904","http://ufcstats.com/statistics/fighters?char=m&page=all","Yoshiro","Maeda","","5' 7""","139 lbs.","68.0""","Southpaw","35","16","5",""
"1627322453-12925","http://ufcstats.com/statistics/fighters?char=m&page=all","Levan","Makashvili","The Hornet","5' 8""","145 lbs.","68.0""","Orthodox","15","2","1",""
"1627322453-13107","http://ufcstats.com/statistics/fighters?char=m&page=all","Pat","Miletich","The Croatian Sensation","5' 10""","170 lbs.","--","Orthodox","29","7","2",""
"1627322453-13103","http://ufcstats.com/statistics/fighters?char=m&page=all","Chris","Mierzwiak","","6' 1""","185 lbs.","--","","5","3","0",""
"1627322453-12951","http://ufcstats.com/statistics/fighters?char=m&page=all","Enrique","Marin","Wasabi","5' 10""","170 lbs.","--","","10","4","0",""
"1627322453-12903","http://ufcstats.com/statistics/fighters?char=m&page=all","Mark","Madsen","The Olympian","5' 8""","155 lbs.","72.0""","Orthodox","10","0","0",""
"1627322453-13081","http://ufcstats.com/statistics/fighters?char=m&page=all","Eddie","Mendez","","5' 10""","185 lbs.","--","","8","3","1",""
"1627322453-12980","http://ufcstats.com/statistics/fighters?char=m&page=all","Poppies","Martinez","The Tachi Kid","5' 9""","145 lbs.","--","","29","11","0",""
"1627322453-13088","http://ufcstats.com/statistics/fighters?char=m&page=all","Buck","Meredith","","6' 2""","185 lbs.","--","","3","3","0",""
"1627322453-13219","http://ufcstats.com/statistics/fighters?char=m&page=all","Garrett","Mueller","","5' 9""","135 lbs.","--","","3","3","0",""
"1627322453-13245","http://ufcstats.com/statistics/fighters?char=m&page=all","Khalid","Murtazaliev","","6' 0""","185 lbs.","76.0""","Orthodox","14","2","0",""
"1627322453-12910","http://ufcstats.com/statistics/fighters?char=m&page=all","Eric","Magana","","--","--","--","","1","1","0",""
"1627322453-13116","http://ufcstats.com/statistics/fighters?char=m&page=all","Aaron","Miller","Blood Spiller","5' 9""","145 lbs.","--","","14","10","0",""
"1627322453-13024","http://ufcstats.com/statistics/fighters?char=m&page=all","Tamdan","McCrory","The Barncat","6' 4""","185 lbs.","76.0""","Switch","14","5","0",""
"1627322453-12901","http://ufcstats.com/statistics/fighters?char=m&page=all","Ryan","Madigan","","6' 0""","170 lbs.","--","Orthodox","5","3","0",""
"1627322453-13139","http://ufcstats.com/statistics/fighters?char=m&page=all","Brad","Mitchell","","5' 11""","145 lbs.","--","","4","2","0",""
"1627322453-13106","http://ufcstats.com/statistics/fighters?char=m&page=all","Billy","Miles","The Kid","5' 10""","170 lbs.","--","Orthodox","2","2","0",""
"1627322453-12973","http://ufcstats.com/statistics/fighters?char=m&page=all","Mallory","Martin","","5' 4""","115 lbs.","63.0""","Orthodox","7","4","0",""
"1627322453-13030","http://ufcstats.com/statistics/fighters?char=m&page=all","Michael","McDonald","Mayday","5' 9""","135 lbs.","70.0""","Orthodox","17","4","0",""
"1627322453-13162","http://ufcstats.com/statistics/fighters?char=m&page=all","Jeff","Molina","El Jefe","5' 6""","125 lbs.","69.0""","Orthodox","9","2","0",""
"1627322453-12949","http://ufcstats.com/statistics/fighters?char=m&page=all","Jose","Maria","No Chance","5' 5""","125 lbs.","--","Orthodox","37","7","0",""
"1627322453-13145","http://ufcstats.com/statistics/fighters?char=m&page=all","Eiji","Mitsuoka","","5' 7""","145 lbs.","--","Southpaw","18","9","2",""
"1627322453-13231","http://ufcstats.com/statistics/fighters?char=m&page=all","Johnny","Munoz","Kid Kvenbo","5' 9""","145 lbs.","71.0""","Orthodox","10","1","0",""
"1627322453-13076","http://ufcstats.com/statistics/fighters?char=m&page=all","Fabio","Mello","","5' 5""","155 lbs.","--","Southpaw","11","8","0",""
"1627322453-13018","http://ufcstats.com/statistics/fighters?char=m&page=all","Michael","McBride","","6' 1""","155 lbs.","--","Orthodox","8","3","0",""
"1627322453-13027","http://ufcstats.com/statistics/fighters?char=m&page=all","Robert","McDaniel","Bubba","6' 3""","185 lbs.","75.0""","Southpaw","28","10","0",""
"1627322453-13226","http://ufcstats.com/statistics/fighters?char=m&page=all","Jim","Mullen","","6' 1""","215 lbs.","--","Southpaw","0","2","0",""
"1627322453-12902","http://ufcstats.com/statistics/fighters?char=m&page=all","Jon","Madsen","","6' 0""","240 lbs.","72.0""","Orthodox","8","2","0",""
"1627322453-13200","http://ufcstats.com/statistics/fighters?char=m&page=all","Sammy","Morgan","The Squeeze","5' 10""","170 lbs.","--","Orthodox","18","12","0",""
"1627322453-13117","http://ufcstats.com/statistics/fighters?char=m&page=all","Mo","Miller","Mo Show","5' 9""","135 lbs.","--","","5","0","0",""
"1627322453-13056","http://ufcstats.com/statistics/fighters?char=m&page=all","Daniel","McWilliams","The Animal","6' 1""","185 lbs.","--","","15","37","0",""
"1627322453-13221","http://ufcstats.com/statistics/fighters?char=m&page=all","Belal","Muhammad","Remember the Name","5' 11""","170 lbs.","72.0""","Orthodox","19","3","0",""
"1627322453-13242","http://ufcstats.com/statistics/fighters?char=m&page=all","Patrick","Murphy","","6' 0""","170 lbs.","--","","5","3","0",""
"1627322453-13062","http://ufcstats.com/statistics/fighters?char=m&page=all","Todd","Medina","El Tiburon","5' 10""","193 lbs.","--","Southpaw","11","9","0",""
"1627322453-13036","http://ufcstats.com/statistics/fighters?char=m&page=all","Gan","McGee","The Giant","6' 10""","265 lbs.","--","Orthodox","13","5","0",""
"1627322453-13207","http://ufcstats.com/statistics/fighters?char=m&page=all","Anthony","Morrison","Cheesesteak","5' 7""","145 lbs.","--","Orthodox","20","12","0",""
"1627322453-12909","http://ufcstats.com/statistics/fighters?char=m&page=all","Bernardo","Magalhaes","Trekko","5' 9""","155 lbs.","--","Orthodox","13","4","0",""
"1627322453-13034","http://ufcstats.com/statistics/fighters?char=m&page=all","Drew","McFedries","The Massacre","6' 0""","185 lbs.","72.0""","Southpaw","12","7","0",""
"1627322453-13233","http://ufcstats.com/statistics/fighters?char=m&page=all","Makhmud","Muradov","Mach","6' 2""","185 lbs.","75.0""","Orthodox","25","6","0",""
"1627322453-13011","http://ufcstats.com/statistics/fighters?char=m&page=all","Don'Tale","Mayes","Lord Kong","6' 6""","260 lbs.","81.0""","Orthodox","8","4","0",""
"1627322453-12956","http://ufcstats.com/statistics/fighters?char=m&page=all","Nate","Marquardt","The Great","6' 0""","185 lbs.","74.0""","Orthodox","35","19","2",""
"1627322453-13220","http://ufcstats.com/statistics/fighters?char=m&page=all","Lauren","Mueller","Princess Tiger","5' 5""","125 lbs.","67.0""","Orthodox","5","3","0",""
"1627322453-13201","http://ufcstats.com/statistics/fighters?char=m&page=all","Peggy","Morgan","The Daywalker","6' 1""","135 lbs.","--","","4","4","0",""
"1627322453-12932","http://ufcstats.com/statistics/fighters?char=m&page=all","Marvin","Maldonado","The Bulldog","5' 6""","135 lbs.","--","","2","4","0",""
"1627322453-12944","http://ufcstats.com/statistics/fighters?char=m&page=all","Jon","Manley","","6' 1""","170 lbs.","--","Orthodox","9","4","0",""
"1627322453-12884","http://ufcstats.com/statistics/fighters?char=m&page=all","","null","null","null","null","null","null","null","null","null","null"
"1627322453-13161","http://ufcstats.com/statistics/fighters?char=m&page=all","Dan","Molina","","5' 10""","216 lbs.","--","","13","9","0",""
"1627322453-12965","http://ufcstats.com/statistics/fighters?char=m&page=all","David","Marshall","","6' 2""","170 lbs.","--","","8","4","0",""
"1627322453-13132","http://ufcstats.com/statistics/fighters?char=m&page=all","Damir","Mirenic","Wolf","6' 0""","185 lbs.","--","Orthodox","9","4","0",""
"1627322453-13059","http://ufcstats.com/statistics/fighters?char=m&page=all","Anistavio","Medeiros","Gasparzinho","5' 6""","145 lbs.","--","Orthodox","19","10","0",""
"1627322453-13228","http://ufcstats.com/statistics/fighters?char=m&page=all","Andre","Muniz","Sergipano","6' 1""","185 lbs.","78.0""","Southpaw","21","4","0",""
"1627322453-13112","http://ufcstats.com/statistics/fighters?char=m&page=all","Jim","Miller","A-10","5' 8""","155 lbs.","71.0""","Southpaw","32","16","0",""
"1627322453-13044","http://ufcstats.com/statistics/fighters?char=m&page=all","AJ","McKee","Mercenary","5' 10""","145 lbs.","--","","8","0","0",""
"1627322453-13067","http://ufcstats.com/statistics/fighters?char=m&page=all","Frank","Megallon","","5' 10""","185 lbs.","--","Southpaw","2","3","0",""
"1627322453-13148","http://ufcstats.com/statistics/fighters?char=m&page=all","Tomoya","Miyashita","","5' 7""","139 lbs.","--","Southpaw","17","9","7",""
"1627322453-13094","http://ufcstats.com/statistics/fighters?char=m&page=all","Yaotzin","Meza","","5' 9""","145 lbs.","71.0""","Orthodox","21","11","0",""
"1627322453-13214","http://ufcstats.com/statistics/fighters?char=m&page=all","Kris","Moutinho","","5' 7""","135 lbs.","68.0""","Southpaw","9","5","0",""
"1627322453-12979","http://ufcstats.com/statistics/fighters?char=m&page=all","Jonathan","Martinez","Dragon","5' 8""","135 lbs.","70.0""","Southpaw","13","4","0",""
"1627322453-13053","http://ufcstats.com/statistics/fighters?char=m&page=all","Sara","McMann","","5' 6""","135 lbs.","66.0""","Orthodox","12","6","0",""
"1627322453-12972","http://ufcstats.com/statistics/fighters?char=m&page=all","Anthony Rocco","Martin","","6' 0""","170 lbs.","73.0""","Orthodox","17","6","0",""
"1627322453-13194","http://ufcstats.com/statistics/fighters?char=m&page=all","Gisele","Moreira","","5' 6""","135 lbs.","--","Orthodox","8","3","0",""
"1627322453-12958","http://ufcstats.com/statistics/fighters?char=m&page=all","Julian","Marquez","The Cuban Missile Crisis","6' 2""","185 lbs.","72.0""","Orthodox","9","2","0",""
"1627322453-13179","http://ufcstats.com/statistics/fighters?char=m&page=all","Sergio","Moraes","The Panther","6' 0""","170 lbs.","72.0""","Orthodox","14","6","1",""
"1627322453-12946","http://ufcstats.com/statistics/fighters?char=m&page=all","Chris","Manuel","","5' 9""","135 lbs.","--","Orthodox","9","7","2",""
"1627322453-13136","http://ufcstats.com/statistics/fighters?char=m&page=all","Felix Lee","Mitchell","","--","--","--","Orthodox","2","7","0",""
"1627322453-13093","http://ufcstats.com/statistics/fighters?char=m&page=all","Jonathan","Meunier","District","6' 3""","170 lbs.","--","Switch","8","1","0",""
"1627322453-13142","http://ufcstats.com/statistics/fighters?char=m&page=all","Maurice","Mitchell","The AK Kid","5' 9""","145 lbs.","--","Orthodox","11","2","0",""
"1627322453-13190","http://ufcstats.com/statistics/fighters?char=m&page=all","Sarah","Moras","Cheesecake","5' 7""","135 lbs.","67.0""","Orthodox","6","8","0",""
"1627322453-12996","http://ufcstats.com/statistics/fighters?char=m&page=all","Tateki","Matsuda","Tech","5' 7""","125 lbs.","--","Orthodox","13","8","0",""
"1627322453-13020","http://ufcstats.com/statistics/fighters?char=m&page=all","Molly","McCann","Meatball","5' 4""","125 lbs.","62.0""","Orthodox","10","4","0",""
"1627322453-13015","http://ufcstats.com/statistics/fighters?char=m&page=all","Sabina","Mazo","Colombian Queen","5' 7""","135 lbs.","70.0""","Orthodox","9","2","0",""
"1627322453-13078","http://ufcstats.com/statistics/fighters?char=m&page=all","Antonio","Mendes","Samurai","6' 3""","205 lbs.","77.0""","Southpaw","18","13","0",""
"1627322453-12998","http://ufcstats.com/statistics/fighters?char=m&page=all","Koichiro","Matsumoto","","5' 7""","145 lbs.","--","","15","3","1",""
"1627322453-13209","http://ufcstats.com/statistics/fighters?char=m&page=all","Harry","Moskowitz","Dirty","6' 5""","275 lbs.","--","Orthodox","6","12","0",""
"1627322453-13099","http://ufcstats.com/statistics/fighters?char=m&page=all","Chris","Mickle","","5' 9""","145 lbs.","--","Orthodox","30","21","2",""
"1627322453-13135","http://ufcstats.com/statistics/fighters?char=m&page=all","Dokonjonosuke","Mishima","","5' 7""","155 lbs.","--","Southpaw","21","7","2",""
"1627322453-13118","http://ufcstats.com/statistics/fighters?char=m&page=all","Eddy","Millis","","6' 1""","185 lbs.","--","","0","2","0",""
"1627322453-12981","http://ufcstats.com/statistics/fighters?char=m&page=all","Andrew","Martinez","Mickey D","5' 9""","215 lbs.","--","","9","6","0",""
"1627322453-13183","http://ufcstats.com/statistics/fighters?char=m&page=all","Ricardo","Morais","The Mutant","6' 8""","270 lbs.","--","Orthodox","10","4","1",""
"1627322453-13208","http://ufcstats.com/statistics/fighters?char=m&page=all","Jack","Morrison","","5' 11""","205 lbs.","--","","0","3","0",""
"1627322453-12950","http://ufcstats.com/statistics/fighters?char=m&page=all","Marcos","Mariano","Dhalsim","6' 1""","155 lbs.","76.0""","Switch","6","6","0",""
