web-scraper-order,web-scraper-start-url,First,Last,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,Belt
"1627319731-11302","http://ufcstats.com/statistics/fighters?char=b&page=all","Diego","Brandao","DB","5' 7""","145 lbs.","64.0""","Orthodox","22","11","0",""
"1627319731-11229","http://ufcstats.com/statistics/fighters?char=b&page=all","David","Bielkheden","","5' 10""","155 lbs.","71.0""","Orthodox","24","12","0",""
"1627319731-11346","http://ufcstats.com/statistics/fighters?char=b&page=all","Dennis","Bryant","The Beard","6' 0""","205 lbs.","--","Orthodox","5","2","0",""
"1627319731-11136","http://ufcstats.com/statistics/fighters?char=b&page=all","Bryan","Baker","The Beast","6' 3""","185 lbs.","--","Orthodox","18","5","0",""
"1627319731-11263","http://ufcstats.com/statistics/fighters?char=b&page=all","Kotetsu","Boku","","5' 9""","154 lbs.","--","Orthodox","25","11","2",""
"1627319731-11338","http://ufcstats.com/statistics/fighters?char=b&page=all","Junie","Browning","","5' 9""","155 lbs.","--","Orthodox","5","6","0",""
"1627319731-11341","http://ufcstats.com/statistics/fighters?char=b&page=all","Cody","Brundage","","6' 0""","205 lbs.","72.0""","Orthodox","5","1","0",""
"1627319731-11367","http://ufcstats.com/statistics/fighters?char=b&page=all","Kevin","Burns","The Fire","5' 10""","170 lbs.","74.0""","Orthodox","12","7","0",""
"1627319731-11311","http://ufcstats.com/statistics/fighters?char=b&page=all","Marcos","Brigagao","Ironside","6' 3""","205 lbs.","76.0""","Southpaw","11","1","0",""
"1627319731-11254","http://ufcstats.com/statistics/fighters?char=b&page=all","James","Bochnovic","","6' 4""","205 lbs.","81.0""","Orthodox","8","3","0",""
"1627319731-11189","http://ufcstats.com/statistics/fighters?char=b&page=all","Mirsad","Bektic","","5' 8""","145 lbs.","70.0""","Orthodox","13","4","0",""
"1627319731-11359","http://ufcstats.com/statistics/fighters?char=b&page=all","Lee Kwan","Bum","","6' 2""","286 lbs.","--","Orthodox","0","1","0",""
"1627319731-11286","http://ufcstats.com/statistics/fighters?char=b&page=all","Jess","Bouscal","","--","155 lbs.","--","","3","2","0",""
"1627319731-11382","http://ufcstats.com/statistics/fighters?char=b&page=all","Goldman","Butler","","--","--","--","","1","4","0",""
"1627319731-11169","http://ufcstats.com/statistics/fighters?char=b&page=all","Pat","Barry","HD","5' 11""","235 lbs.","74.0""","Orthodox","8","7","0",""
"1627319731-11238","http://ufcstats.com/statistics/fighters?char=b&page=all","Jan","Blachowicz","","6' 2""","205 lbs.","78.0""","Orthodox","28","8","0",""
"1627319731-11160","http://ufcstats.com/statistics/fighters?char=b&page=all","Dan","Barrera","The Fireman","5' 9""","170 lbs.","--","Orthodox","3","1","0",""
"1627319731-11206","http://ufcstats.com/statistics/fighters?char=b&page=all","Ryan","Benoit","Baby Face","5' 5""","125 lbs.","68.0""","Orthodox","10","7","0",""
"1627319731-11157","http://ufcstats.com/statistics/fighters?char=b&page=all","Chris","Barnhizer","","--","--","--","","2","3","0",""
"1627319731-11288","http://ufcstats.com/statistics/fighters?char=b&page=all","Melton","Bowen","The Punisher","6' 0""","225 lbs.","--","Orthodox","0","1","0",""
