web-scraper-order,web-scraper-start-url,First,Last,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,Belt
"1627322307-12627","http://ufcstats.com/statistics/fighters?char=k&page=all","Aliaskhab","Khizriev","Black Wolf","5' 9""","185 lbs.","74.0""","Southpaw","13","0","0",""
"1627322307-12626","http://ufcstats.com/statistics/fighters?char=k&page=all","Alfred","Khashakyan","The Fearless","5' 8""","135 lbs.","70.0""","Orthodox","8","3","0",""
"1627322307-12649","http://ufcstats.com/statistics/fighters?char=k&page=all","Justine","Kish","","5' 5""","125 lbs.","64.0""","Orthodox","7","4","0",""
"1627322307-12696","http://ufcstats.com/statistics/fighters?char=k&page=all","Aleksei","Kunchenko","","5' 8""","170 lbs.","70.0""","Orthodox","20","2","0",""
"1627322307-12701","http://ufcstats.com/statistics/fighters?char=k&page=all","Leo","Kuntz","The Lion","5' 10""","155 lbs.","--","Orthodox","18","4","1",""
"1627322307-12571","http://ufcstats.com/statistics/fighters?char=k&page=all","Patrick","Kaase","Kamikaze","5' 9""","185 lbs.","--","","1","2","0",""
"1627322307-12573","http://ufcstats.com/statistics/fighters?char=k&page=all","Oron","Kahlon","","5' 8""","145 lbs.","--","","12","0","0",""
"1627322307-12632","http://ufcstats.com/statistics/fighters?char=k&page=all","Jacob","Kilburn","The Killer","5' 9""","145 lbs.","72.0""","Orthodox","8","4","0",""
"1627322307-12670","http://ufcstats.com/statistics/fighters?char=k&page=all","Yuki","Kondo","","5' 11""","183 lbs.","--","Southpaw","60","33","9",""
"1627322307-12702","http://ufcstats.com/statistics/fighters?char=k&page=all","Korey","Kuppe","","6' 5""","170 lbs.","77.0""","Switch","8","4","0",""
"1627322307-12662","http://ufcstats.com/statistics/fighters?char=k&page=all","Erik","Koch","Phoenix","5' 10""","170 lbs.","71.0""","Southpaw","16","6","0",""
"1627322307-12580","http://ufcstats.com/statistics/fighters?char=k&page=all","Hiromitsu","Kanehara","","5' 10""","200 lbs.","--","Orthodox","19","27","5",""
"1627322307-12655","http://ufcstats.com/statistics/fighters?char=k&page=all","Drakkar","Klose","","5' 9""","155 lbs.","70.0""","Orthodox","11","2","1",""
"1627322307-12694","http://ufcstats.com/statistics/fighters?char=k&page=all","Anton","Kuivanen","","5' 8""","155 lbs.","72.0""","Orthodox","24","10","0",""
"1627322307-12577","http://ufcstats.com/statistics/fighters?char=k&page=all","Kai","Kamaka","The Fighting Hawaiian","5' 7""","145 lbs.","69.0""","Orthodox","8","4","0",""
"1627322307-12697","http://ufcstats.com/statistics/fighters?char=k&page=all","Rizvan","Kuniev","","6' 4""","260 lbs.","--","","9","2","1",""
"1627322307-12606","http://ufcstats.com/statistics/fighters?char=k&page=all","Chris","Kelades","The Greek Assassin","5' 7""","125 lbs.","68.0""","Orthodox","9","3","0",""
"1627322307-12625","http://ufcstats.com/statistics/fighters?char=k&page=all","Sergei","Kharitonov","","6' 0""","245 lbs.","--","Orthodox","26","6","0",""
"1627322307-12593","http://ufcstats.com/statistics/fighters?char=k&page=all","Tetsuji","Kato","","--","155 lbs.","--","Orthodox","20","10","0",""
"1627322307-12661","http://ufcstats.com/statistics/fighters?char=k&page=all","Kelly","Kobold","Blood Red","5' 6""","135 lbs.","--","Orthodox","19","3","1",""
"1627322307-12589","http://ufcstats.com/statistics/fighters?char=k&page=all","Alex","Karalexis","The Assassin","5' 8""","155 lbs.","66.0""","Orthodox","10","6","0",""
