web-scraper-order,web-scraper-start-url,First,Last,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,Belt
"1627322092-12224","http://ufcstats.com/statistics/fighters?char=h&page=all","Jake","Hadley","White Kong","5' 7""","125 lbs.","--","","7","0","0",""
"1627322092-12408","http://ufcstats.com/statistics/fighters?char=h&page=all","David","Hulett","Hollywood","5' 10""","170 lbs.","--","","22","10","0",""
"1627322092-12263","http://ufcstats.com/statistics/fighters?char=h&page=all","Trevor","Harris","","5' 6""","145 lbs.","--","","2","2","0",""
"1627322092-12276","http://ufcstats.com/statistics/fighters?char=h&page=all","John","Hathaway","The Hitman","6' 1""","170 lbs.","75.0""","Orthodox","17","2","0",""
"1627322092-12331","http://ufcstats.com/statistics/fighters?char=h&page=all","Conor","Heun","Hurricane","5' 10""","155 lbs.","--","Orthodox","9","5","0",""
"1627322092-12230","http://ufcstats.com/statistics/fighters?char=h&page=all","Kevin","Haley","The North Woods Nightmare","6' 2""","205 lbs.","--","","6","4","0",""
"1627322092-12222","http://ufcstats.com/statistics/fighters?char=h&page=all","Chelsea","Hackett","Hammer","5' 4""","125 lbs.","66.0""","Switch","3","1","1",""
"1627322092-12290","http://ufcstats.com/statistics/fighters?char=h&page=all","Spencer","Hearns","","5' 11""","185 lbs.","--","","1","0","0",""
"1627322092-12397","http://ufcstats.com/statistics/fighters?char=h&page=all","Carlos","Huachin","Perro Malo","5' 4""","135 lbs.","67.0""","Southpaw","10","5","1",""
"1627322092-12387","http://ufcstats.com/statistics/fighters?char=h&page=all","John","Hosman","","5' 10""","135 lbs.","--","Southpaw","18","8","1",""
"1627322092-12396","http://ufcstats.com/statistics/fighters?char=h&page=all","Hu","Yaozong","Totoro","6' 3""","185 lbs.","72.0""","Orthodox","3","2","0",""
"1627322092-12374","http://ufcstats.com/statistics/fighters?char=h&page=all","David","Hood","","6' 0""","200 lbs.","--","","1","3","0",""
"1627322092-12301","http://ufcstats.com/statistics/fighters?char=h&page=all","Benson","Henderson","Smooth","5' 9""","170 lbs.","70.0""","Southpaw","24","7","0",""
"1627322092-12255","http://ufcstats.com/statistics/fighters?char=h&page=all","Greg","Hardy","Prince of War","6' 5""","265 lbs.","80.0""","Orthodox","7","4","0",""
"1627322092-12270","http://ufcstats.com/statistics/fighters?char=h&page=all","Chris","Haseman","The Hammer","5' 11""","205 lbs.","--","Orthodox","20","17","0",""
"1627322092-12248","http://ufcstats.com/statistics/fighters?char=h&page=all","Dean","Hancock","The Hammer","--","155 lbs.","--","","2","1","0",""
"1627322092-12409","http://ufcstats.com/statistics/fighters?char=h&page=all","Bryan","Humes","","--","265 lbs.","--","","6","2","0",""
"1627322092-12360","http://ufcstats.com/statistics/fighters?char=h&page=all","Gabrielle","Holloway","Gabanator","5' 3""","145 lbs.","--","","6","5","0",""
"1627322092-12296","http://ufcstats.com/statistics/fighters?char=h&page=all","Marcin","Held","","5' 9""","155 lbs.","71.0""","Orthodox","23","7","0",""
"1627322092-12284","http://ufcstats.com/statistics/fighters?char=h&page=all","Gerric","Hayes","","5' 10""","--","--","","8","11","0",""
