web-scraper-order,web-scraper-start-url,First,Last,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws,Belt
"1627322641-13270","http://ufcstats.com/statistics/fighters?char=n&page=all","Yui Chul","Nam","The Korean Bulldozer","5' 9""","145 lbs.","--","Orthodox","18","8","1",""
"1627322641-13340","http://ufcstats.com/statistics/fighters?char=n&page=all","Sage","Northcutt","Super","6' 0""","170 lbs.","71.0""","Orthodox","11","2","0",""
"1627322641-13338","http://ufcstats.com/statistics/fighters?char=n&page=all","Nick","Nolte","","6' 0""","170 lbs.","--","","5","4","0",""
"1627322641-13336","http://ufcstats.com/statistics/fighters?char=n&page=all","Talita","Nogueira","Treta","5' 10""","145 lbs.","--","","6","0","0",""
"1627322641-13285","http://ufcstats.com/statistics/fighters?char=n&page=all","Ismail","Naurdiev","The Austrian Wonderboy","5' 10""","170 lbs.","74.0""","Orthodox","19","4","0",""
"1627322641-13274","http://ufcstats.com/statistics/fighters?char=n&page=all","Nad","Narimani","Smiler","5' 8""","145 lbs.","70.0""","Orthodox","12","4","0",""
"1627322641-13258","http://ufcstats.com/statistics/fighters?char=n&page=all","Greg","Nagy","","6' 1""","210 lbs.","--","Orthodox","1","3","0",""
"1627322641-13315","http://ufcstats.com/statistics/fighters?char=n&page=all","Matheus","Nicolau","","5' 6""","125 lbs.","66.0""","Orthodox","16","3","1",""
"1627322641-13264","http://ufcstats.com/statistics/fighters?char=n&page=all","Kazuhiro","Nakamura","Kaz","5' 11""","205 lbs.","70.0""","Orthodox","21","13","0",""
"1627322641-13319","http://ufcstats.com/statistics/fighters?char=n&page=all","Ramsey","Nijem","","5' 11""","155 lbs.","75.0""","Orthodox","9","6","0",""
"1627322641-13344","http://ufcstats.com/statistics/fighters?char=n&page=all","Jason","Novelli","Flipside","6' 0""","155 lbs.","--","Orthodox","11","3","1",""
"1627322641-13293","http://ufcstats.com/statistics/fighters?char=n&page=all","Stanislav","Nedkov","Stucky","5' 11""","205 lbs.","71.0""","Orthodox","12","2","0",""
"1627322641-13311","http://ufcstats.com/statistics/fighters?char=n&page=all","Ben","Nguyen","Ten","5' 5""","125 lbs.","65.0""","Switch","16","8","0",""
"1627322641-13261","http://ufcstats.com/statistics/fighters?char=n&page=all","Yukiya","Naito","","6' 1""","205 lbs.","--","Orthodox","15","6","2",""
"1627322641-13260","http://ufcstats.com/statistics/fighters?char=n&page=all","Muhammad","Naimov","Hillman","5' 9""","145 lbs.","70.0""","Orthodox","5","1","0",""
"1627322641-13259","http://ufcstats.com/statistics/fighters?char=n&page=all","Logan","Nail","","--","185 lbs.","--","","1","1","0",""
"1627322641-13281","http://ufcstats.com/statistics/fighters?char=n&page=all","Nasrudin","Nasrudinov","","6' 0""","185 lbs.","--","","9","0","0",""
"1627322641-13314","http://ufcstats.com/statistics/fighters?char=n&page=all","Mike","Nickels","","6' 4""","205 lbs.","--","Orthodox","9","5","0",""
"1627322641-13256","http://ufcstats.com/statistics/fighters?char=n&page=all","Katsuhiko","Nagata","","5' 7""","154 lbs.","--","Southpaw","6","7","3",""
"1627322641-13341","http://ufcstats.com/statistics/fighters?char=n&page=all","Jan","Nortje","The Giant","6' 1""","310 lbs.","--","Southpaw","2","6","0",""
"1627322641-13354","http://ufcstats.com/statistics/fighters?char=n&page=all","Abubakar","Nurmagomedov","","5' 11""","170 lbs.","72.0""","Orthodox","16","3","1",""
"1627322641-13296","http://ufcstats.com/statistics/fighters?char=n&page=all","Steve","Nelmark","The Sandman","6' 0""","240 lbs.","--","Orthodox","2","1","0",""
"1627322641-13320","http://ufcstats.com/statistics/fighters?char=n&page=all","Hans","Nijman","","6' 0""","250 lbs.","--","Switch","9","7","0",""
"1627322641-13266","http://ufcstats.com/statistics/fighters?char=n&page=all","Daisuke","Nakamura","","5' 7""","154 lbs.","--","Orthodox","28","19","1",""
"1627322641-13288","http://ufcstats.com/statistics/fighters?char=n&page=all","Tafon","Nchukwi","Da Don","6' 0""","205 lbs.","77.0""","Orthodox","5","1","0",""
"1627322641-13355","http://ufcstats.com/statistics/fighters?char=n&page=all","Umar","Nurmagomedov","","5' 8""","135 lbs.","--","Orthodox","13","0","0",""
"1627322641-13267","http://ufcstats.com/statistics/fighters?char=n&page=all","Yusaku","Nakamura","","5' 5""","145 lbs.","--","","14","4","1",""
"1627322641-13292","http://ufcstats.com/statistics/fighters?char=n&page=all","Geoff","Neal","Handz of Steel","5' 11""","170 lbs.","75.0""","Southpaw","13","4","0",""
"1627322641-13301","http://ufcstats.com/statistics/fighters?char=n&page=all","Lissette","Neri","","5' 2""","145 lbs.","--","","6","4","0",""
"1627322641-13352","http://ufcstats.com/statistics/fighters?char=n&page=all","Khabib","Nurmagomedov","The Eagle","5' 10""","155 lbs.","70.0""","Orthodox","29","0","0",""
"1627322641-13294","http://ufcstats.com/statistics/fighters?char=n&page=all","Josh","Neer","The Dentist","5' 11""","170 lbs.","72.0""","Orthodox","36","16","1",""
"1627322641-13343","http://ufcstats.com/statistics/fighters?char=n&page=all","Jonatas","Novaes","","5' 11""","170 lbs.","--","","13","5","0",""
"1627322641-13316","http://ufcstats.com/statistics/fighters?char=n&page=all","Jaimelene","Nievera","Queenie","5' 5""","125 lbs.","--","Orthodox","7","4","0",""
"1627322641-13254","http://ufcstats.com/statistics/fighters?char=n&page=all","","null","null","null","null","null","null","null","null","null","null"
"1627322641-13299","http://ufcstats.com/statistics/fighters?char=n&page=all","Gunnar","Nelson","Gunni","5' 11""","170 lbs.","72.0""","Switch","17","5","1",""
